polarity,physical_row,physical_col,core_row,core_col,net,electrical,x_um,y_um
P,57,44,56,43,B11,1,176.000,228.000
P,57,45,56,44,B11,1,180.000,228.000
P,57,46,56,45,B11,1,184.000,228.000
P,57,47,56,46,B11,1,188.000,228.000
P,57,48,56,47,B11,1,192.000,228.000
P,57,49,56,48,B11,1,196.000,228.000
P,57,50,56,49,B11,1,200.000,228.000
P,57,51,56,50,B11,1,204.000,228.000
P,57,52,56,51,B11,1,208.000,228.000
P,57,53,56,52,B11,1,212.000,228.000
P,57,54,56,53,B11,1,216.000,228.000
P,57,55,56,54,B11,1,220.000,228.000
P,57,56,56,55,B11,1,224.000,228.000
P,57,57,56,56,B11,1,228.000,228.000
P,57,58,56,57,B11,1,232.000,228.000
P,57,59,56,58,B11,1,236.000,228.000
P,57,60,56,59,B11,1,240.000,228.000
P,57,61,56,60,B11,1,244.000,228.000
P,57,62,56,61,B11,1,248.000,228.000
P,57,63,56,62,B11,1,252.000,228.000
P,57,64,56,63,B11,1,256.000,228.000
P,57,65,,,EDGE,0,260.000,228.000
P,58,0,,,EDGE,0,0.000,232.000
P,58,1,57,0,B9,1,4.000,232.000
P,58,2,57,1,B11,1,8.000,232.000
P,58,3,57,2,B11,1,12.000,232.000
P,58,4,57,3,B11,1,16.000,232.000
P,58,5,57,4,B11,1,20.000,232.000
P,58,6,57,5,B11,1,24.000,232.000
P,58,7,57,6,B11,1,28.000,232.000
P,58,8,57,7,B11,1,32.000,232.000
P,58,9,57,8,B11,1,36.000,232.000
P,58,10,57,9,B11,1,40.000,232.000
P,58,11,57,10,B11,1,44.000,232.000
P,58,12,57,11,B11,1,48.000,232.000
P,58,13,57,12,B11,1,52.000,232.000
P,58,14,57,13,B11,1,56.000,232.000
P,58,15,57,14,B11,1,60.000,232.000
P,58,16,57,15,B11,1,64.000,232.000
P,58,17,57,16,B11,1,68.000,232.000
P,58,18,57,17,B11,1,72.000,232.000
P,58,19,57,18,B11,1,76.000,232.000
P,58,20,57,19,B11,1,80.000,232.000
P,58,21,57,20,B11,1,84.000,232.000
P,58,22,57,21,B11,1,88.000,232.000
P,58,23,57,22,B11,1,92.000,232.000
P,58,24,57,23,B11,1,96.000,232.000
P,58,25,57,24,B11,1,100.000,232.000
P,58,26,57,25,B11,1,104.000,232.000
P,58,27,57,26,B11,1,108.000,232.000
P,58,28,57,27,B11,1,112.000,232.000
P,58,29,57,28,B11,1,116.000,232.000
P,58,30,57,29,B11,1,120.000,232.000
P,58,31,57,30,B11,1,124.000,232.000
P,58,32,57,31,B11,1,128.000,232.000
P,58,33,57,32,B11,1,132.000,232.000
P,58,34,57,33,B11,1,136.000,232.000
P,58,35,57,34,B11,1,140.000,232.000
P,58,36,57,35,B11,1,144.000,232.000
P,58,37,57,36,B11,1,148.000,232.000
P,58,38,57,37,B11,1,152.000,232.000
P,58,39,57,38,B11,1,156.000,232.000
P,58,40,57,39,B11,1,160.000,232.000
P,58,41,57,40,B11,1,164.000,232.000
P,58,42,57,41,B11,1,168.000,232.000
P,58,43,57,42,B11,1,172.000,232.000
P,58,44,57,43,B11,1,176.000,232.000
P,58,45,57,44,B11,1,180.000,232.000
P,58,46,57,45,B11,1,184.000,232.000
P,58,47,57,46,B11,1,188.000,232.000
P,58,48,57,47,B11,1,192.000,232.000
P,58,49,57,48,B11,1,196.000,232.000
P,58,50,57,49,B11,1,200.000,232.000
P,58,51,57,50,B11,1,204.000,232.000
P,58,52,57,51,B11,1,208.000,232.000
P,58,53,57,52,B11,1,212.000,232.000
P,58,54,57,53,B11,1,216.000,232.000
P,58,55,57,54,B11,1,220.000,232.000
P,58,56,57,55,B11,1,224.000,232.000
P,58,57,57,56,B11,1,228.000,232.000
P,58,58,57,57,B11,1,232.000,232.000
P,58,59,57,58,B11,1,236.000,232.000
P,58,60,57,59,B11,1,240.000,232.000
P,58,61,57,60,B11,1,244.000,232.000
P,58,62,57,61,B11,1,248.000,232.000
P,58,63,57,62,B11,1,252.000,232.000
P,58,64,57,63,B11,1,256.000,232.000
P,58,65,,,EDGE,0,260.000,232.000
P,59,0,,,EDGE,0,0.000,236.000
P,59,1,58,0,B9,1,4.000,236.000
P,59,2,58,1,B11,1,8.000,236.000
P,59,3,58,2,B11,1,12.000,236.000
P,59,4,58,3,B11,1,16.000,236.000
P,59,5,58,4,B11,1,20.000,236.000
P,59,6,58,5,B11,1,24.000,236.000
P,59,7,58,6,B11,1,28.000,236.000
P,59,8,58,7,B11,1,32.000,236.000
P,59,9,58,8,B11,1,36.000,236.000
P,59,10,58,9,B11,1,40.000,236.000
P,59,11,58,10,B11,1,44.000,236.000
P,59,12,58,11,B11,1,48.000,236.000
P,59,13,58,12,B11,1,52.000,236.000
P,59,14,58,13,B11,1,56.000,236.000
P,59,15,58,14,B11,1,60.000,236.000
P,59,16,58,15,B11,1,64.000,236.000
P,59,17,58,16,B11,1,68.000,236.000
P,59,18,58,17,B11,1,72.000,236.000
P,59,19,58,18,B11,1,76.000,236.000
P,59,20,58,19,B11,1,80.000,236.000
P,59,21,58,20,B11,1,84.000,236.000
P,59,22,58,21,B11,1,88.000,236.000
P,59,23,58,22,B11,1,92.000,236.000
P,59,24,58,23,B11,1,96.000,236.000
P,59,25,58,24,B11,1,100.000,236.000
P,59,26,58,25,B11,1,104.000,236.000
P,59,27,58,26,B11,1,108.000,236.000
P,59,28,58,27,B11,1,112.000,236.000
P,59,29,58,28,B11,1,116.000,236.000
P,59,30,58,29,B11,1,120.000,236.000
P,59,31,58,30,B11,1,124.000,236.000
P,59,32,58,31,B11,1,128.000,236.000
P,59,33,58,32,B11,1,132.000,236.000
P,59,34,58,33,B11,1,136.000,236.000
P,59,35,58,34,B11,1,140.000,236.000
P,59,36,58,35,B11,1,144.000,236.000
P,59,37,58,36,B11,1,148.000,236.000
P,59,38,58,37,B11,1,152.000,236.000
P,59,39,58,38,B11,1,156.000,236.000
P,59,40,58,39,B11,1,160.000,236.000
P,59,41,58,40,B11,1,164.000,236.000
P,59,42,58,41,B11,1,168.000,236.000
P,59,43,58,42,B11,1,172.000,236.000
P,59,44,58,43,B11,1,176.000,236.000
P,59,45,58,44,B11,1,180.000,236.000
P,59,46,58,45,B11,1,184.000,236.000
P,59,47,58,46,B11,1,188.000,236.000
P,59,48,58,47,B11,1,192.000,236.000
P,59,49,58,48,B11,1,196.000,236.000
P,59,50,58,49,B11,1,200.000,236.000
P,59,51,58,50,B11,1,204.000,236.000
P,59,52,58,51,B11,1,208.000,236.000
P,59,53,58,52,B11,1,212.000,236.000
P,59,54,58,53,B11,1,216.000,236.000
P,59,55,58,54,B11,1,220.000,236.000
P,59,56,58,55,B11,1,224.000,236.000
P,59,57,58,56,B11,1,228.000,236.000
P,59,58,58,57,B11,1,232.000,236.000
P,59,59,58,58,B11,1,236.000,236.000
P,59,60,58,59,B11,1,240.000,236.000
P,59,61,58,60,B11,1,244.000,236.000
P,59,62,58,61,B11,1,248.000,236.000
P,59,63,58,62,B11,1,252.000,236.000
P,59,64,58,63,B11,1,256.000,236.000
P,59,65,,,EDGE,0,260.000,236.000
P,60,0,,,EDGE,0,0.000,240.000
P,60,1,59,0,B9,1,4.000,240.000
P,60,2,59,1,B11,1,8.000,240.000
P,60,3,59,2,B11,1,12.000,240.000
P,60,4,59,3,B11,1,16.000,240.000
P,60,5,59,4,B11,1,20.000,240.000
P,60,6,59,5,B11,1,24.000,240.000
P,60,7,59,6,B11,1,28.000,240.000
P,60,8,59,7,B11,1,32.000,240.000
P,60,9,59,8,B11,1,36.000,240.000
P,60,10,59,9,B11,1,40.000,240.000
P,60,11,59,10,B11,1,44.000,240.000
P,60,12,59,11,B11,1,48.000,240.000
P,60,13,59,12,B11,1,52.000,240.000
P,60,14,59,13,B11,1,56.000,240.000
P,60,15,59,14,B11,1,60.000,240.000
P,60,16,59,15,B11,1,64.000,240.000
P,60,17,59,16,B11,1,68.000,240.000
P,60,18,59,17,B11,1,72.000,240.000
P,60,19,59,18,B11,1,76.000,240.000
P,60,20,59,19,B11,1,80.000,240.000
P,60,21,59,20,B11,1,84.000,240.000
P,60,22,59,21,B11,1,88.000,240.000
P,60,23,59,22,B11,1,92.000,240.000
P,60,24,59,23,B11,1,96.000,240.000
P,60,25,59,24,B11,1,100.000,240.000
P,60,26,59,25,B11,1,104.000,240.000
P,60,27,59,26,B11,1,108.000,240.000
P,60,28,59,27,B11,1,112.000,240.000
P,60,29,59,28,B11,1,116.000,240.000
P,60,30,59,29,B11,1,120.000,240.000
P,60,31,59,30,B11,1,124.000,240.000
P,60,32,59,31,B11,1,128.000,240.000
P,60,33,59,32,B11,1,132.000,240.000
P,60,34,59,33,B11,1,136.000,240.000
P,60,35,59,34,B11,1,140.000,240.000
P,60,36,59,35,B11,1,144.000,240.000
P,60,37,59,36,B11,1,148.000,240.000
P,60,38,59,37,B11,1,152.000,240.000
P,60,39,59,38,B11,1,156.000,240.000
P,60,40,59,39,B11,1,160.000,240.000
P,60,41,59,40,B11,1,164.000,240.000
P,60,42,59,41,B11,1,168.000,240.000
P,60,43,59,42,B11,1,172.000,240.000
P,60,44,59,43,B11,1,176.000,240.000
P,60,45,59,44,B11,1,180.000,240.000
P,60,46,59,45,B11,1,184.000,240.000
P,60,47,59,46,B11,1,188.000,240.000
P,60,48,59,47,B11,1,192.000,240.000
P,60,49,59,48,B11,1,196.000,240.000
P,60,50,59,49,B11,1,200.000,240.000
P,60,51,59,50,B11,1,204.000,240.000
P,60,52,59,51,B11,1,208.000,240.000
P,60,53,59,52,B11,1,212.000,240.000
P,60,54,59,53,B11,1,216.000,240.000
P,60,55,59,54,B11,1,220.000,240.000
P,60,56,59,55,B11,1,224.000,240.000
P,60,57,59,56,B11,1,228.000,240.000
P,60,58,59,57,B11,1,232.000,240.000
P,60,59,59,58,B11,1,236.000,240.000
P,60,60,59,59,B11,1,240.000,240.000
P,60,61,59,60,B11,1,244.000,240.000
P,60,62,59,61,B11,1,248.000,240.000
P,60,63,59,62,B11,1,252.000,240.000
P,60,64,59,63,B11,1,256.000,240.000
P,60,65,,,EDGE,0,260.000,240.000
P,61,0,,,EDGE,0,0.000,244.000
P,61,1,60,0,B8,1,4.000,244.000
P,61,2,60,1,B11,1,8.000,244.000
P,61,3,60,2,B11,1,12.000,244.000
P,61,4,60,3,B11,1,16.000,244.000
P,61,5,60,4,B11,1,20.000,244.000
P,61,6,60,5,B11,1,24.000,244.000
P,61,7,60,6,B11,1,28.000,244.000
P,61,8,60,7,B11,1,32.000,244.000
P,61,9,60,8,B11,1,36.000,244.000
P,61,10,60,9,B11,1,40.000,244.000
P,61,11,60,10,B11,1,44.000,244.000
P,61,12,60,11,B11,1,48.000,244.000
P,61,13,60,12,B11,1,52.000,244.000
P,61,14,60,13,B11,1,56.000,244.000
P,61,15,60,14,B11,1,60.000,244.000
P,61,16,60,15,B11,1,64.000,244.000
P,61,17,60,16,B11,1,68.000,244.000
P,61,18,60,17,B11,1,72.000,244.000
P,61,19,60,18,B11,1,76.000,244.000
P,61,20,60,19,B11,1,80.000,244.000
P,61,21,60,20,B11,1,84.000,244.000
P,61,22,60,21,B11,1,88.000,244.000
P,61,23,60,22,B11,1,92.000,244.000
P,61,24,60,23,B11,1,96.000,244.000
P,61,25,60,24,B11,1,100.000,244.000
P,61,26,60,25,B11,1,104.000,244.000
P,61,27,60,26,B11,1,108.000,244.000
P,61,28,60,27,B11,1,112.000,244.000
P,61,29,60,28,B11,1,116.000,244.000
P,61,30,60,29,B11,1,120.000,244.000
P,61,31,60,30,B11,1,124.000,244.000
P,61,32,60,31,B11,1,128.000,244.000
P,61,33,60,32,B11,1,132.000,244.000
P,61,34,60,33,B11,1,136.000,244.000
P,61,35,60,34,B11,1,140.000,244.000
P,61,36,60,35,B11,1,144.000,244.000
P,61,37,60,36,B11,1,148.000,244.000
P,61,38,60,37,B11,1,152.000,244.000
P,61,39,60,38,B11,1,156.000,244.000
P,61,40,60,39,B11,1,160.000,244.000
P,61,41,60,40,B11,1,164.000,244.000
P,61,42,60,41,B11,1,168.000,244.000
P,61,43,60,42,B11,1,172.000,244.000
P,61,44,60,43,B11,1,176.000,244.000
P,61,45,60,44,B11,1,180.000,244.000
P,61,46,60,45,B11,1,184.000,244.000
P,61,47,60,46,B11,1,188.000,244.000
P,61,48,60,47,B11,1,192.000,244.000
P,61,49,60,48,B11,1,196.000,244.000
P,61,50,60,49,B11,1,200.000,244.000
P,61,51,60,50,B11,1,204.000,244.000
P,61,52,60,51,B11,1,208.000,244.000
P,61,53,60,52,B11,1,212.000,244.000
P,61,54,60,53,B11,1,216.000,244.000
P,61,55,60,54,B11,1,220.000,244.000
P,61,56,60,55,B11,1,224.000,244.000
P,61,57,60,56,B11,1,228.000,244.000
P,61,58,60,57,B11,1,232.000,244.000
P,61,59,60,58,B11,1,236.000,244.000
P,61,60,60,59,B11,1,240.000,244.000
P,61,61,60,60,B11,1,244.000,244.000
P,61,62,60,61,B11,1,248.000,244.000
P,61,63,60,62,B11,1,252.000,244.000
P,61,64,60,63,B11,1,256.000,244.000
P,61,65,,,EDGE,0,260.000,244.000
P,62,0,,,EDGE,0,0.000,248.000
P,62,1,61,0,B8,1,4.000,248.000
P,62,2,61,1,B11,1,8.000,248.000
P,62,3,61,2,B11,1,12.000,248.000
P,62,4,61,3,B11,1,16.000,248.000
P,62,5,61,4,B11,1,20.000,248.000
P,62,6,61,5,B11,1,24.000,248.000
P,62,7,61,6,B11,1,28.000,248.000
P,62,8,61,7,B11,1,32.000,248.000
P,62,9,61,8,B11,1,36.000,248.000
P,62,10,61,9,B11,1,40.000,248.000
P,62,11,61,10,B11,1,44.000,248.000
P,62,12,61,11,B11,1,48.000,248.000
P,62,13,61,12,B11,1,52.000,248.000
P,62,14,61,13,B11,1,56.000,248.000
P,62,15,61,14,B11,1,60.000,248.000
P,62,16,61,15,B11,1,64.000,248.000
P,62,17,61,16,B11,1,68.000,248.000
P,62,18,61,17,B11,1,72.000,248.000
P,62,19,61,18,B11,1,76.000,248.000
P,62,20,61,19,B11,1,80.000,248.000
P,62,21,61,20,B11,1,84.000,248.000
P,62,22,61,21,B11,1,88.000,248.000
P,62,23,61,22,B11,1,92.000,248.000
P,62,24,61,23,B11,1,96.000,248.000
P,62,25,61,24,B11,1,100.000,248.000
P,62,26,61,25,B11,1,104.000,248.000
P,62,27,61,26,B11,1,108.000,248.000
P,62,28,61,27,B11,1,112.000,248.000
P,62,29,61,28,B11,1,116.000,248.000
P,62,30,61,29,B11,1,120.000,248.000
P,62,31,61,30,B11,1,124.000,248.000
P,62,32,61,31,B11,1,128.000,248.000
P,62,33,61,32,B11,1,132.000,248.000
P,62,34,61,33,B11,1,136.000,248.000
P,62,35,61,34,B11,1,140.000,248.000
P,62,36,61,35,B11,1,144.000,248.000
P,62,37,61,36,B11,1,148.000,248.000
P,62,38,61,37,B11,1,152.000,248.000
P,62,39,61,38,B11,1,156.000,248.000
P,62,40,61,39,B11,1,160.000,248.000
P,62,41,61,40,B11,1,164.000,248.000
P,62,42,61,41,B11,1,168.000,248.000
P,62,43,61,42,B11,1,172.000,248.000
P,62,44,61,43,B11,1,176.000,248.000
P,62,45,61,44,B11,1,180.000,248.000
P,62,46,61,45,B11,1,184.000,248.000
P,62,47,61,46,B11,1,188.000,248.000
P,62,48,61,47,B11,1,192.000,248.000
P,62,49,61,48,B11,1,196.000,248.000
P,62,50,61,49,B11,1,200.000,248.000
P,62,51,61,50,B11,1,204.000,248.000
P,62,52,61,51,B11,1,208.000,248.000
P,62,53,61,52,B11,1,212.000,248.000
P,62,54,61,53,B11,1,216.000,248.000
P,62,55,61,54,B11,1,220.000,248.000
P,62,56,61,55,B11,1,224.000,248.000
P,62,57,61,56,B11,1,228.000,248.000
P,62,58,61,57,B11,1,232.000,248.000
P,62,59,61,58,B11,1,236.000,248.000
P,62,60,61,59,B11,1,240.000,248.000
P,62,61,61,60,B11,1,244.000,248.000
P,62,62,61,61,B11,1,248.000,248.000
P,62,63,61,62,B11,1,252.000,248.000
P,62,64,61,63,B11,1,256.000,248.000
P,62,65,,,EDGE,0,260.000,248.000
P,63,0,,,EDGE,0,0.000,252.000
P,63,1,62,0,B7,1,4.000,252.000
P,63,2,62,1,B11,1,8.000,252.000
P,63,3,62,2,B11,1,12.000,252.000
P,63,4,62,3,B11,1,16.000,252.000
P,63,5,62,4,B11,1,20.000,252.000
P,63,6,62,5,B11,1,24.000,252.000
P,63,7,62,6,B11,1,28.000,252.000
P,63,8,62,7,B11,1,32.000,252.000
P,63,9,62,8,B11,1,36.000,252.000
P,63,10,62,9,B11,1,40.000,252.000
P,63,11,62,10,B11,1,44.000,252.000
P,63,12,62,11,B11,1,48.000,252.000
P,63,13,62,12,B11,1,52.000,252.000
P,63,14,62,13,B11,1,56.000,252.000
P,63,15,62,14,B11,1,60.000,252.000
P,63,16,62,15,B11,1,64.000,252.000
P,63,17,62,16,B11,1,68.000,252.000
P,63,18,62,17,B11,1,72.000,252.000
P,63,19,62,18,B11,1,76.000,252.000
P,63,20,62,19,B11,1,80.000,252.000
P,63,21,62,20,B11,1,84.000,252.000
P,63,22,62,21,B11,1,88.000,252.000
P,63,23,62,22,B11,1,92.000,252.000
P,63,24,62,23,B11,1,96.000,252.000
P,63,25,62,24,B11,1,100.000,252.000
P,63,26,62,25,B11,1,104.000,252.000
P,63,27,62,26,B11,1,108.000,252.000
P,63,28,62,27,B11,1,112.000,252.000
P,63,29,62,28,B11,1,116.000,252.000
P,63,30,62,29,B11,1,120.000,252.000
P,63,31,62,30,B11,1,124.000,252.000
P,63,32,62,31,B11,1,128.000,252.000
P,63,33,62,32,B11,1,132.000,252.000
P,63,34,62,33,B11,1,136.000,252.000
P,63,35,62,34,B11,1,140.000,252.000
P,63,36,62,35,B11,1,144.000,252.000
P,63,37,62,36,B11,1,148.000,252.000
P,63,38,62,37,B11,1,152.000,252.000
P,63,39,62,38,B11,1,156.000,252.000
P,63,40,62,39,B11,1,160.000,252.000
P,63,41,62,40,B11,1,164.000,252.000
P,63,42,62,41,B11,1,168.000,252.000
P,63,43,62,42,B11,1,172.000,252.000
P,63,44,62,43,B11,1,176.000,252.000
P,63,45,62,44,B11,1,180.000,252.000
P,63,46,62,45,B11,1,184.000,252.000
P,63,47,62,46,B11,1,188.000,252.000
P,63,48,62,47,B11,1,192.000,252.000
P,63,49,62,48,B11,1,196.000,252.000
P,63,50,62,49,B11,1,200.000,252.000
P,63,51,62,50,B11,1,204.000,252.000
P,63,52,62,51,B11,1,208.000,252.000
P,63,53,62,52,B11,1,212.000,252.000
P,63,54,62,53,B11,1,216.000,252.000
P,63,55,62,54,B11,1,220.000,252.000
P,63,56,62,55,B11,1,224.000,252.000
P,63,57,62,56,B11,1,228.000,252.000
P,63,58,62,57,B11,1,232.000,252.000
P,63,59,62,58,B11,1,236.000,252.000
P,63,60,62,59,B11,1,240.000,252.000
P,63,61,62,60,B11,1,244.000,252.000
P,63,62,62,61,B11,1,248.000,252.000
P,63,63,62,62,B11,1,252.000,252.000
P,63,64,62,63,B11,1,256.000,252.000
P,63,65,,,EDGE,0,260.000,252.000
P,64,0,,,EDGE,0,0.000,256.000
P,64,1,63,0,B6,1,4.000,256.000
P,64,2,63,1,B11,1,8.000,256.000
P,64,3,63,2,B11,1,12.000,256.000
P,64,4,63,3,B11,1,16.000,256.000
P,64,5,63,4,B11,1,20.000,256.000
P,64,6,63,5,B11,1,24.000,256.000
P,64,7,63,6,B11,1,28.000,256.000
P,64,8,63,7,B11,1,32.000,256.000
P,64,9,63,8,B11,1,36.000,256.000
P,64,10,63,9,B11,1,40.000,256.000
P,64,11,63,10,B11,1,44.000,256.000
P,64,12,63,11,B11,1,48.000,256.000
P,64,13,63,12,B11,1,52.000,256.000
P,64,14,63,13,B11,1,56.000,256.000
P,64,15,63,14,B11,1,60.000,256.000
P,64,16,63,15,B11,1,64.000,256.000
P,64,17,63,16,B11,1,68.000,256.000
P,64,18,63,17,B11,1,72.000,256.000
P,64,19,63,18,B11,1,76.000,256.000
P,64,20,63,19,B11,1,80.000,256.000
P,64,21,63,20,B11,1,84.000,256.000
P,64,22,63,21,B11,1,88.000,256.000
P,64,23,63,22,B11,1,92.000,256.000
P,64,24,63,23,B11,1,96.000,256.000
P,64,25,63,24,B11,1,100.000,256.000
P,64,26,63,25,B11,1,104.000,256.000
P,64,27,63,26,B11,1,108.000,256.000
P,64,28,63,27,B11,1,112.000,256.000
P,64,29,63,28,B11,1,116.000,256.000
P,64,30,63,29,B11,1,120.000,256.000
P,64,31,63,30,B11,1,124.000,256.000
P,64,32,63,31,B11,1,128.000,256.000
P,64,33,63,32,B11,1,132.000,256.000
P,64,34,63,33,B11,1,136.000,256.000
P,64,35,63,34,B11,1,140.000,256.000
P,64,36,63,35,B11,1,144.000,256.000
P,64,37,63,36,B11,1,148.000,256.000
P,64,38,63,37,B11,1,152.000,256.000
P,64,39,63,38,B11,1,156.000,256.000
P,64,40,63,39,B11,1,160.000,256.000
P,64,41,63,40,B11,1,164.000,256.000
P,64,42,63,41,B11,1,168.000,256.000
P,64,43,63,42,B11,1,172.000,256.000
P,64,44,63,43,B11,1,176.000,256.000
P,64,45,63,44,B11,1,180.000,256.000
P,64,46,63,45,B11,1,184.000,256.000
P,64,47,63,46,B11,1,188.000,256.000
P,64,48,63,47,B11,1,192.000,256.000
P,64,49,63,48,B11,1,196.000,256.000
P,64,50,63,49,B11,1,200.000,256.000
P,64,51,63,50,B11,1,204.000,256.000
P,64,52,63,51,B11,1,208.000,256.000
P,64,53,63,52,B11,1,212.000,256.000
P,64,54,63,53,B11,1,216.000,256.000
P,64,55,63,54,B11,1,220.000,256.000
P,64,56,63,55,B11,1,224.000,256.000
P,64,57,63,56,B11,1,228.000,256.000
P,64,58,63,57,B11,1,232.000,256.000
P,64,59,63,58,B11,1,236.000,256.000
P,64,60,63,59,B11,1,240.000,256.000
P,64,61,63,60,B11,1,244.000,256.000
P,64,62,63,61,B11,1,248.000,256.000
P,64,63,63,62,B11,1,252.000,256.000
P,64,64,63,63,B11,1,256.000,256.000
P,64,65,,,EDGE,0,260.000,256.000
P,65,0,,,EDGE,0,0.000,260.000
P,65,1,,,EDGE,0,4.000,260.000
P,65,2,,,EDGE,0,8.000,260.000
P,65,3,,,EDGE,0,12.000,260.000
P,65,4,,,EDGE,0,16.000,260.000
P,65,5,,,EDGE,0,20.000,260.000
P,65,6,,,EDGE,0,24.000,260.000
P,65,7,,,EDGE,0,28.000,260.000
P,65,8,,,EDGE,0,32.000,260.000
P,65,9,,,EDGE,0,36.000,260.000
P,65,10,,,EDGE,0,40.000,260.000
P,65,11,,,EDGE,0,44.000,260.000
P,65,12,,,EDGE,0,48.000,260.000
P,65,13,,,EDGE,0,52.000,260.000
P,65,14,,,EDGE,0,56.000,260.000
P,65,15,,,EDGE,0,60.000,260.000
P,65,16,,,EDGE,0,64.000,260.000
P,65,17,,,EDGE,0,68.000,260.000
P,65,18,,,EDGE,0,72.000,260.000
P,65,19,,,EDGE,0,76.000,260.000
P,65,20,,,EDGE,0,80.000,260.000
P,65,21,,,EDGE,0,84.000,260.000
P,65,22,,,EDGE,0,88.000,260.000
P,65,23,,,EDGE,0,92.000,260.000
P,65,24,,,EDGE,0,96.000,260.000
P,65,25,,,EDGE,0,100.000,260.000
P,65,26,,,EDGE,0,104.000,260.000
P,65,27,,,EDGE,0,108.000,260.000
P,65,28,,,EDGE,0,112.000,260.000
P,65,29,,,EDGE,0,116.000,260.000
P,65,30,,,EDGE,0,120.000,260.000
P,65,31,,,EDGE,0,124.000,260.000
P,65,32,,,EDGE,0,128.000,260.000
P,65,33,,,EDGE,0,132.000,260.000
P,65,34,,,EDGE,0,136.000,260.000
P,65,35,,,EDGE,0,140.000,260.000
P,65,36,,,EDGE,0,144.000,260.000
P,65,37,,,EDGE,0,148.000,260.000
P,65,38,,,EDGE,0,152.000,260.000
P,65,39,,,EDGE,0,156.000,260.000
P,65,40,,,EDGE,0,160.000,260.000
P,65,41,,,EDGE,0,164.000,260.000
P,65,42,,,EDGE,0,168.000,260.000
P,65,43,,,EDGE,0,172.000,260.000
P,65,44,,,EDGE,0,176.000,260.000
P,65,45,,,EDGE,0,180.000,260.000
P,65,46,,,EDGE,0,184.000,260.000
P,65,47,,,EDGE,0,188.000,260.000
P,65,48,,,EDGE,0,192.000,260.000
P,65,49,,,EDGE,0,196.000,260.000
P,65,50,,,EDGE,0,200.000,260.000
P,65,51,,,EDGE,0,204.000,260.000
P,65,52,,,EDGE,0,208.000,260.000
P,65,53,,,EDGE,0,212.000,260.000
P,65,54,,,EDGE,0,216.000,260.000
P,65,55,,,EDGE,0,220.000,260.000
P,65,56,,,EDGE,0,224.000,260.000
P,65,57,,,EDGE,0,228.000,260.000
P,65,58,,,EDGE,0,232.000,260.000
P,65,59,,,EDGE,0,236.000,260.000
P,65,60,,,EDGE,0,240.000,260.000
P,65,61,,,EDGE,0,244.000,260.000
P,65,62,,,EDGE,0,248.000,260.000
P,65,63,,,EDGE,0,252.000,260.000
P,65,64,,,EDGE,0,256.000,260.000
P,65,65,,,EDGE,0,260.000,260.000
