 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.40000000e-01  0.00000000e+00  4.20042282e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.60000000e-01  0.00000000e+00  4.19724663e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.80000000e-01  0.00000000e+00  4.19303089e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.00000000e-01  0.00000000e+00  4.18785779e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.20000000e-01  0.00000000e+00  4.18211577e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.40000000e-01  0.00000000e+00  4.17650474e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.60000000e-01  0.00000000e+00  4.17208952e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.80000000e-01  0.00000000e+00  4.17017930e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.00000000e-01  0.00000000e+00  4.17195033e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.20000000e-01  0.00000000e+00  4.17792977e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.40000000e-01  0.00000000e+00  4.18739114e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.60000000e-01  0.00000000e+00  4.19863850e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.80000000e-01  0.00000000e+00  4.20958419e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.00000000e-01  0.00000000e+00  4.21852549e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.20000000e-01  0.00000000e+00  4.22453323e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.40000000e-01  0.00000000e+00  4.22741895e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.60000000e-01  0.00000000e+00  4.22748904e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.80000000e-01  0.00000000e+00  4.22528915e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.00000000e-01  0.00000000e+00  4.22141587e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.20000000e-01  0.00000000e+00  4.21639375e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.40000000e-01  0.00000000e+00  4.21060394e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.60000000e-01  0.00000000e+00  4.20426896e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.80000000e-01  0.00000000e+00  4.19748806e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.00000000e-01  0.00000000e+00  4.19028810e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.20000000e-01  0.00000000e+00  4.18266048e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.40000000e-01  0.00000000e+00  4.17457996e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.60000000e-01  0.00000000e+00  4.16601241e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.80000000e-01  0.00000000e+00  4.15691737e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.00000000e-01  0.00000000e+00  4.14724848e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.20000000e-01  0.00000000e+00  4.13695306e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.40000000e-01  0.00000000e+00  4.12597117e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.60000000e-01  0.00000000e+00  4.11423454e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.80000000e-01  0.00000000e+00  4.10166512e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.00000000e+00  0.00000000e+00  4.08817311e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.02000000e+00  0.00000000e+00  4.07365456e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.04000000e+00  0.00000000e+00  4.05798844e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.06000000e+00  0.00000000e+00  4.04103309e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.08000000e+00  0.00000000e+00  4.02264488e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.10000000e+00  0.00000000e+00  4.00258581e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.12000000e+00  0.00000000e+00  3.98063590e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.14000000e+00  0.00000000e+00  3.95650823e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.16000000e+00  0.00000000e+00  3.92985268e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.18000000e+00  0.00000000e+00  3.90023745e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.20000000e+00  0.00000000e+00  3.86712378e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.22000000e+00  0.00000000e+00  3.82983050e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.24000000e+00  0.00000000e+00  3.78748626e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.26000000e+00  0.00000000e+00  3.73895514e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.28000000e+00  0.00000000e+00  3.68273769e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.30000000e+00  0.00000000e+00  3.61681791e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.32000000e+00  0.00000000e+00  3.53844041e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.34000000e+00  0.00000000e+00  3.44378012e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.36000000e+00  0.00000000e+00  3.32746470e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.38000000e+00  0.00000000e+00  3.18192691e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.40000000e+00  0.00000000e+00  2.99667756e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.42000000e+00  0.00000000e+00  2.75798687e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.44000000e+00  0.00000000e+00  2.45046976e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.46000000e+00  0.00000000e+00  2.06385215e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.48000000e+00  0.00000000e+00  1.60703824e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.50000000e+00  0.00000000e+00  1.11873146e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.52000000e+00  0.00000000e+00  6.49326500e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.54000000e+00  0.00000000e+00  2.26345805e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.56000000e+00  0.00000000e+00 -1.50161969e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.58000000e+00  0.00000000e+00 -4.90086201e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.60000000e+00  0.00000000e+00 -8.02067740e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.62000000e+00  0.00000000e+00 -1.09127962e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.64000000e+00  0.00000000e+00 -1.36037647e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.66000000e+00  0.00000000e+00 -1.61072417e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.68000000e+00  0.00000000e+00 -1.84321804e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.70000000e+00  0.00000000e+00 -2.05869855e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.72000000e+00  0.00000000e+00 -2.25810897e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.74000000e+00  0.00000000e+00 -2.44251819e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.76000000e+00  0.00000000e+00 -2.61308609e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.78000000e+00  0.00000000e+00 -2.77101233e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.80000000e+00  0.00000000e+00 -2.91748805e+01 
